datetime_from,datetime_to,value,reading_date,latitude,longitude,first_read_at,last_read_at,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,dayofyear,dayofweek,month,season_sin,season_cos,temp_range,precip_intensity,wind_gust_ratio,pressure_temp_ratio,lat_long_product,lat_long_magnitude,value_per_temp,value_per_wind,metric_no2,metric_o3,metric_pm10,metric_pm25,metric_so2,measurement_no₂ mass,measurement_o₃ mass,measurement_pm10,measurement_pm2.5,measurement_so₂ mass,measurement_name_no2,measurement_name_o3,measurement_name_pm10,measurement_name_pm25,measurement_name_so2,"location_name_Warszawa, al. Niepodległości","location_name_Warszawa, ul. Chrościckiego","location_name_Warszawa, ul. Kondratowicza","location_name_Warszawa, ul. Tołstoja","location_name_Warszawa, ul. Wokalna",sensor_id_26099,sensor_id_35053,sensor_id_35054,sensor_id_35055,sensor_id_35986,sensor_id_35988,sensor_id_35990,sensor_id_35993,sensor_id_35994,sensor_id_35996,sensor_id_36160,sensor_id_36161,sensor_id_36162,sensor_id_36163,sensor_id_36297,sensor_id_36300,sensor_id_386025,location_id_6386,location_id_7245,location_id_10775,location_id_10776,location_id_60175
2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,-0.25134530292084833,2022-12-31,-0.03285651797183143,0.4908206403672978,2018-11-21 18:00:00,2025-12-27 15:00:00,-1.011468311724897,-0.8335619758382485,-1.0080668218565667,1.0169306538242435,0.9110125748924375,0.0,1.3424905052745337,0.0,0.22480723491004118,0.0,1.6968329318604827,0.9850140073141723,1.5282039205924896,0.11795280861908272,1.559275948315223,-0.9131109469780464,0.1871046142837641,1.3424905052745328,-0.07731062355859077,0.47604025363701374,0.19807832389740004,-0.09137063837215877,-0.5640016911255494,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,0.20441504724989573,2022-12-31,-0.03285651797183143,0.4908206403672978,2018-11-21 18:00:00,2025-12-27 15:00:00,0.27810049902122674,0.30307806764026063,0.2421009701089047,0.5973164225008583,-0.3437964776563089,0.0,0.19476710792851823,0.0,-0.3494946586867972,0.0,1.6968329318604827,0.9850140073141723,1.5282039205924896,0.11795280861908272,1.559275948315223,0.060279028951411885,-0.15690072466338695,0.1947671079285176,-0.25422023354764844,0.47604025363701374,0.19807832389740004,-0.20309659092069995,-0.07561794936071889,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,-0.7017437666189954,2022-12-31,-0.03285651797183143,0.4908206403672978,2018-11-21 18:00:00,2025-12-27 15:00:00,0.7616888030510228,0.5849887908249042,0.8173055059707768,-0.4973293983427558,0.9110125748924375,0.0,-0.3425761190107532,0.0,0.18587151331025062,0.0,1.6968329318604827,0.9850140073141723,1.5282039205924896,0.11795280861908272,1.559275948315223,0.8807077229490976,-0.24786353368833872,-0.3425761190107536,-0.26956690096350355,0.47604025363701374,0.19807832389740004,-0.2613843812794123,-0.5905560992370295,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,1.0301455640298323,2022-12-31,1.5616714810673098,1.1764720835152018,2018-11-22 12:00:00,2025-12-27 15:00:00,-0.08778906434523309,-0.11978801713670452,-0.12721854738174418,-0.5520616893849366,-0.8264153440212114,0.0,0.017391673793224406,0.0,-0.6853152574849373,0.0,1.6968329318604827,0.9850140073141723,1.5282039205924896,0.11795280861908272,1.559275948315223,-0.0926822529803606,-0.249358038160019,0.01739167379322385,-0.23586338057444858,1.6752910314862028,2.034900289445777,-0.1236567755199775,0.5643787477465079,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,-0.9049592639304214,2022-12-31,-1.3368464778911369,1.0194958051962228,2018-11-21 18:00:00,2025-12-27 15:00:00,0.1322564073297008,0.15912365580129365,0.08503404887724948,-0.0047387789631294875,-0.6333677974752504,0.0,0.7060257122008343,0.0,-0.6731478444850019,0.0,1.6968329318604827,0.9850140073141723,1.5282039205924896,0.11795280861908272,1.559275948315223,-0.06023592044937811,-0.2016902958363281,0.7060257122008334,-0.24797919810019947,0.5754941327459715,-0.7929111181780157,-0.2641483610125982,-0.844107831600965,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,0.9014602886875042,2022-12-31,1.3486696751455485,-0.26037233293832107,2021-01-07 07:00:00,2025-12-27 06:00:00,-0.6660480945607566,-0.19476427330283322,-0.6875654015054867,-0.42435301028651484,-0.2472727043833283,0.0,0.3356240703300746,0.0,1.0229895277056027,0.0,1.6968329318604827,0.9850140073141723,1.5282039205924896,0.11795280861908272,1.559275948315223,-1.2004927493953148,-0.22441066351542213,0.3356240703300739,-0.17346559077077495,0.1797288397661366,1.1597021458516517,-0.03276893882016755,0.3203072980304734,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,0.1936912743047018,2023-01-01,1.43264497091142,-0.8121242352786121,2018-11-21 18:00:00,2025-12-27 06:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,-0.34070520905511836,0.9817928920414226,-0.20823227196065802,-0.20606886939966554,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,-0.10657436816072968,2023-01-01,1.43264497091142,-0.8121242352786121,2018-11-21 18:00:00,2025-12-27 06:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,-0.34070520905511836,0.9817928920414226,-0.22434189033031146,-0.37920875413439553,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,0.16151995546911976,2023-01-01,-1.3368464778911369,1.0194958051962228,2018-11-21 18:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,0.5754941327459715,-0.7929111181780157,-0.20995830250026376,-0.22461957133552943,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,-0.2245358705578634,2023-01-01,-1.3368464778911369,1.0194958051962228,2018-11-21 18:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,0.5754941327459715,-0.7929111181780157,-0.23067066897553248,-0.44722799456589657,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,-0.5140777400781008,2023-01-01,-1.3368464778911369,1.0194958051962228,2018-11-21 18:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,0.5754941327459715,-0.7929111181780157,-0.24620494383198396,-0.614184311988672,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,0.032834680126792117,2023-01-01,-0.2903302541169136,-1.301732496025433,2019-01-04 09:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,-1.384422182612482,-0.8853314952720331,-0.21686242465868666,-0.2988223790789851,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,-0.1923645517222816,2023-01-01,-0.2903302541169136,-1.301732496025433,2019-01-04 09:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,-1.384422182612482,-0.8853314952720331,-0.22894463843592675,-0.4286772926300328,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,-0.14410757346890857,2023-01-01,-0.2903302541169136,-1.301732496025433,2019-01-04 09:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,-1.384422182612482,-0.8853314952720331,-0.22635559262651817,-0.40085123972623676,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,-0.5033539671329069,2023-01-01,-0.2903302541169136,-1.301732496025433,2019-01-04 09:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,-1.384422182612482,-0.8853314952720331,-0.2456296003187821,-0.6080007446767174,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,-1.0808291402316026,2023-01-01,-0.2903302541169136,-1.301732496025433,2019-01-04 09:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,-1.384422182612482,-0.8853314952720331,-0.2766118485047048,-0.9409858444254751,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,-1.22774482958076,2023-01-01,-0.03285651797183143,0.4908206403672978,2018-11-21 18:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.4403202509292894,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,0.47604025363701374,0.19807832389740004,-0.284494054635571,-1.0257007165992535,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,0.9979742451942502,2023-01-01,-0.03285651797183143,0.4908206403672978,2018-11-21 18:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,0.47604025363701374,0.19807832389740004,-0.16508150847051492,0.25769867899693283,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,0.987250472249056,2023-01-01,-0.03285651797183143,0.4908206403672978,2018-11-21 18:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,0.47604025363701374,0.19807832389740004,-0.16565685198371682,0.25151511168497814,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,-0.2996022811742214,2023-01-01,-0.03285651797183143,0.4908206403672978,2018-11-21 18:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,0.47604025363701374,0.19807832389740004,-0.23469807356794584,-0.4905129657495792,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,0.08109165838016494,2023-01-01,1.5616714810673098,1.1764720835152018,2018-11-22 12:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,1.6752910314862028,2.034900289445777,-0.21427337884927808,-0.2709963261751893,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,-0.16555511935929665,2023-01-01,1.5616714810673098,1.1764720835152018,2018-11-22 12:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,1.6752910314862028,2.034900289445777,-0.22750627965292197,-0.41321837435014613,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,-0.21381209761266945,2023-01-01,-1.3368464778911369,1.0194958051962228,2018-11-21 18:00:00,2025-12-27 15:00:00,0.3830058983081136,0.6569659967443874,0.2081405547074657,-0.6067939804271173,-0.8264153440212114,0.0,0.6329887687333603,0.0,0.2321076827099803,0.0,-1.9931886547772375,1.4794919149432078,-1.8434010696079237,0.1487707653891895,1.559079002076639,-0.5608364794988139,-0.25491955480053424,0.6329887687333594,-0.25792967141275397,0.5754941327459715,-0.7929111181780157,-0.23009532546233055,-0.441044427253942,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
