sensor_id,datetime_from,datetime_to,rollup,value,metric,reading_units,reading_date,measurement,measurement_name,sensor_units,location_id,location_name,location_owner_name,location_owner_id,latitude,longitude,country_id,country_name,country_code,timezone,first_read_at,last_read_at,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
26098,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,18.5,pm10,µg/m³,2022-12-31,pm10,pm10,µg/m³,6381,"Warszawa, ul. Tołstoja",Unknown Governmental Organization,4,52.28507300021083,20.933017999762576,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 06:00:00,,,,,,,,,,
26099,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,13.9,pm25,µg/m³,2022-12-31,pm2.5,pm25,µg/m³,6381,"Warszawa, ul. Tołstoja",Unknown Governmental Organization,4,52.28507300021083,20.933017999762576,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 06:00:00,,,,,,,,,,
35053,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,45.6,o3,µg/m³,2022-12-31,o₃ mass,o3,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,,,,,,,,,,
35054,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,12.3,pm10,µg/m³,2022-12-31,pm10,pm10,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,,,,,,,,,,
35055,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,7.86,pm25,µg/m³,2022-12-31,pm2.5,pm25,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,,,,,,,,,,
35986,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,6.01,no2,µg/m³,2022-12-31,no₂ mass,no2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,,,,,,,,,,
35988,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,45.2,o3,µg/m³,2022-12-31,o₃ mass,o3,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,,,,,,,,,,
35990,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,14.3,pm10,µg/m³,2022-12-31,pm10,pm10,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,,,,,,,,,,
35993,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,8.76,pm25,µg/m³,2022-12-31,pm2.5,pm25,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,,,,,,,,,,
35994,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,3.11,so2,µg/m³,2022-12-31,so₂ mass,so2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,,,,,,,,,,
35996,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,0.508,bc,µg/m³,2022-12-31,bc,bc,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,,,,,,,,,,
36156,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,509.0,co,µg/m³,2022-12-31,co mass,co,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,,,,,,,,,,
36160,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,19.3,no2,µg/m³,2022-12-31,no₂ mass,no2,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,,,,,,,,,,
36161,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,27.8,pm10,µg/m³,2022-12-31,pm10,pm10,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,,,,,,,,,,
36162,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,10.9,pm25,µg/m³,2022-12-31,pm2.5,pm25,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,,,,,,,,,,
36163,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,9.75,no2,µg/m³,2022-12-31,no₂ mass,no2,µg/m³,7245,"Warszawa, ul. Kondratowicza",Unknown Governmental Organization,4,52.29086399994045,21.04245800001037,77,Poland,PL,Europe/Warsaw,2018-11-22 12:00:00,2025-12-27 15:00:00,,,,,,,,,,
36297,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,43.2,o3,µg/m³,2022-12-31,o₃ mass,o3,µg/m³,7245,"Warszawa, ul. Kondratowicza",Unknown Governmental Organization,4,52.29086399994045,21.04245800001037,77,Poland,PL,Europe/Warsaw,2018-11-22 12:00:00,2025-12-27 15:00:00,,,,,,,,,,
36300,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,7.11,no2,µg/m³,2022-12-31,no₂ mass,no2,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,,,,,,,,,,
386025,2022-12-31 23:00:00+00:00,2023-01-01 23:00:00+00:00,daily,40.8,o3,µg/m³,2022-12-31,o₃ mass,o3,µg/m³,60175,"Warszawa, IMGW",Unknown Governmental Organization,4,52.281304000224026,20.96338300032009,77,Poland,PL,Europe/Warsaw,2021-01-07 07:00:00,2025-12-27 06:00:00,,,,,,,,,,
26098,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,27.6,pm10,µg/m³,2023-01-01,pm10,pm10,µg/m³,6381,"Warszawa, ul. Tołstoja",Unknown Governmental Organization,4,52.28507300021083,20.933017999762576,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 06:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
26099,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,22.0,pm25,µg/m³,2023-01-01,pm2.5,pm25,µg/m³,6381,"Warszawa, ul. Tołstoja",Unknown Governmental Organization,4,52.28507300021083,20.933017999762576,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 06:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
35053,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,27.0,o3,µg/m³,2023-01-01,o₃ mass,o3,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
35054,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,19.8,pm10,µg/m³,2023-01-01,pm10,pm10,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
35055,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,14.4,pm25,µg/m³,2023-01-01,pm2.5,pm25,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
35986,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,24.6,no2,µg/m³,2023-01-01,no₂ mass,no2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
35988,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,20.4,o3,µg/m³,2023-01-01,o₃ mass,o3,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
35990,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,21.3,pm10,µg/m³,2023-01-01,pm10,pm10,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
35993,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,14.6,pm25,µg/m³,2023-01-01,pm2.5,pm25,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
35994,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,3.83,so2,µg/m³,2023-01-01,so₂ mass,so2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
35996,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,1.09,bc,µg/m³,2023-01-01,bc,bc,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
36156,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,888.0,co,µg/m³,2023-01-01,co mass,co,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
36160,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,42.6,no2,µg/m³,2023-01-01,no₂ mass,no2,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
36161,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,42.4,pm10,µg/m³,2023-01-01,pm10,pm10,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
36162,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,18.4,pm25,µg/m³,2023-01-01,pm2.5,pm25,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
36163,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,25.5,no2,µg/m³,2023-01-01,no₂ mass,no2,µg/m³,7245,"Warszawa, ul. Kondratowicza",Unknown Governmental Organization,4,52.29086399994045,21.04245800001037,77,Poland,PL,Europe/Warsaw,2018-11-22 12:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
36297,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,20.9,o3,µg/m³,2023-01-01,o₃ mass,o3,µg/m³,7245,"Warszawa, ul. Kondratowicza",Unknown Governmental Organization,4,52.29086399994045,21.04245800001037,77,Poland,PL,Europe/Warsaw,2018-11-22 12:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
36300,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,20.0,no2,µg/m³,2023-01-01,no₂ mass,no2,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
386025,2023-01-01 23:00:00+00:00,2023-01-02 23:00:00+00:00,daily,14.3,o3,µg/m³,2023-01-01,o₃ mass,o3,µg/m³,60175,"Warszawa, IMGW",Unknown Governmental Organization,4,52.281304000224026,20.96338300032009,77,Poland,PL,Europe/Warsaw,2021-01-07 07:00:00,2025-12-27 06:00:00,15.1,12.0,18.7,0.0,,,13.2,,1017.0,
26098,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,20.8,pm10,µg/m³,2023-01-02,pm10,pm10,µg/m³,6381,"Warszawa, ul. Tołstoja",Unknown Governmental Organization,4,52.28507300021083,20.933017999762576,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 06:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
26099,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,12.5,pm25,µg/m³,2023-01-02,pm2.5,pm25,µg/m³,6381,"Warszawa, ul. Tołstoja",Unknown Governmental Organization,4,52.28507300021083,20.933017999762576,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 06:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
35053,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,46.1,o3,µg/m³,2023-01-02,o₃ mass,o3,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
35054,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,11.2,pm10,µg/m³,2023-01-02,pm10,pm10,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
35055,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,8.05,pm25,µg/m³,2023-01-02,pm2.5,pm25,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
35986,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,14.9,no2,µg/m³,2023-01-02,no₂ mass,no2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
35988,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,47.9,o3,µg/m³,2023-01-02,o₃ mass,o3,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
35990,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,15.8,pm10,µg/m³,2023-01-02,pm10,pm10,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
35993,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,9.16,pm25,µg/m³,2023-01-02,pm2.5,pm25,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
35994,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,1.66,so2,µg/m³,2023-01-02,so₂ mass,so2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
35996,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,0.613,bc,µg/m³,2023-01-02,bc,bc,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
36156,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,609.0,co,µg/m³,2023-01-02,co mass,co,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
36160,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,36.1,no2,µg/m³,2023-01-02,no₂ mass,no2,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
36161,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,38.3,pm10,µg/m³,2023-01-02,pm10,pm10,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
36162,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,11.6,pm25,µg/m³,2023-01-02,pm2.5,pm25,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
36163,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,20.3,no2,µg/m³,2023-01-02,no₂ mass,no2,µg/m³,7245,"Warszawa, ul. Kondratowicza",Unknown Governmental Organization,4,52.29086399994045,21.04245800001037,77,Poland,PL,Europe/Warsaw,2018-11-22 12:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
36297,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,47.2,o3,µg/m³,2023-01-02,o₃ mass,o3,µg/m³,7245,"Warszawa, ul. Kondratowicza",Unknown Governmental Organization,4,52.29086399994045,21.04245800001037,77,Poland,PL,Europe/Warsaw,2018-11-22 12:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
36300,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,20.8,no2,µg/m³,2023-01-02,no₂ mass,no2,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
386025,2023-01-02 23:00:00+00:00,2023-01-03 23:00:00+00:00,daily,50.7,o3,µg/m³,2023-01-02,o₃ mass,o3,µg/m³,60175,"Warszawa, IMGW",Unknown Governmental Organization,4,52.281304000224026,20.96338300032009,77,Poland,PL,Europe/Warsaw,2021-01-07 07:00:00,2025-12-27 06:00:00,10.3,7.6,14.1,0.0,,,8.1,,1019.4,
26098,2023-01-03 23:00:00+00:00,2023-01-04 23:00:00+00:00,daily,28.9,pm10,µg/m³,2023-01-03,pm10,pm10,µg/m³,6381,"Warszawa, ul. Tołstoja",Unknown Governmental Organization,4,52.28507300021083,20.933017999762576,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 06:00:00,7.2,4.1,11.5,0.0,,,17.6,,1024.0,
26099,2023-01-03 23:00:00+00:00,2023-01-04 23:00:00+00:00,daily,24.8,pm25,µg/m³,2023-01-03,pm2.5,pm25,µg/m³,6381,"Warszawa, ul. Tołstoja",Unknown Governmental Organization,4,52.28507300021083,20.933017999762576,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 06:00:00,7.2,4.1,11.5,0.0,,,17.6,,1024.0,
35053,2023-01-03 23:00:00+00:00,2023-01-04 23:00:00+00:00,daily,35.1,o3,µg/m³,2023-01-03,o₃ mass,o3,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,7.2,4.1,11.5,0.0,,,17.6,,1024.0,
35054,2023-01-03 23:00:00+00:00,2023-01-04 23:00:00+00:00,daily,17.5,pm10,µg/m³,2023-01-03,pm10,pm10,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,7.2,4.1,11.5,0.0,,,17.6,,1024.0,
35055,2023-01-03 23:00:00+00:00,2023-01-04 23:00:00+00:00,daily,14.5,pm25,µg/m³,2023-01-03,pm2.5,pm25,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,7.2,4.1,11.5,0.0,,,17.6,,1024.0,
35986,2023-01-03 23:00:00+00:00,2023-01-04 23:00:00+00:00,daily,26.1,no2,µg/m³,2023-01-03,no₂ mass,no2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,7.2,4.1,11.5,0.0,,,17.6,,1024.0,
35988,2023-01-03 23:00:00+00:00,2023-01-04 23:00:00+00:00,daily,28.2,o3,µg/m³,2023-01-03,o₃ mass,o3,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,7.2,4.1,11.5,0.0,,,17.6,,1024.0,
35990,2023-01-03 23:00:00+00:00,2023-01-04 23:00:00+00:00,daily,24.1,pm10,µg/m³,2023-01-03,pm10,pm10,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,7.2,4.1,11.5,0.0,,,17.6,,1024.0,
35993,2023-01-03 23:00:00+00:00,2023-01-04 23:00:00+00:00,daily,17.7,pm25,µg/m³,2023-01-03,pm2.5,pm25,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,7.2,4.1,11.5,0.0,,,17.6,,1024.0,
35994,2023-01-03 23:00:00+00:00,2023-01-04 23:00:00+00:00,daily,2.12,so2,µg/m³,2023-01-03,so₂ mass,so2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,7.2,4.1,11.5,0.0,,,17.6,,1024.0,
35996,2023-01-03 23:00:00+00:00,2023-01-04 23:00:00+00:00,daily,1.07,bc,µg/m³,2023-01-03,bc,bc,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,7.2,4.1,11.5,0.0,,,17.6,,1024.0,
36156,2023-01-03 23:00:00+00:00,2023-01-04 23:00:00+00:00,daily,722.0,co,µg/m³,2023-01-03,co mass,co,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,7.2,4.1,11.5,0.0,,,17.6,,1024.0,
36160,2023-01-03 23:00:00+00:00,2023-01-04 23:00:00+00:00,daily,41.4,no2,µg/m³,2023-01-03,no₂ mass,no2,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,7.2,4.1,11.5,0.0,,,17.6,,1024.0,
36161,2023-01-03 23:00:00+00:00,2023-01-04 23:00:00+00:00,daily,41.7,pm10,µg/m³,2023-01-03,pm10,pm10,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,7.2,4.1,11.5,0.0,,,17.6,,1024.0,
